segment_id	component_id	english_file	english_anchor	french_file	source_pdf	logical_page	status	notes
ENSEG:W07:PDF047:0038	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0038	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0039	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0039	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0040	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0040	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0041	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0041	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0042	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0042	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0043	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0043	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0044	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0044	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0045	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0045	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0046	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0046	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0047	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0047	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0048	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0048	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0049	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0049	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0050	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0050	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0051	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0051	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0052	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0052	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0053	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0053	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF047:0054	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF047:0054	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	047	18	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0055	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0055	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0056	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0056	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0057	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0057	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0058	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0058	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0059	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0059	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0060	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0060	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0061	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0061	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0062	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0062	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0063	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0063	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0064	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0064	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0065	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0065	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0066	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0066	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0067	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0067	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0068	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0068	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0069	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0069	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0070	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0070	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0071	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0071	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF048:0072	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF048:0072	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	048	19	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0073	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0073	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0074	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0074	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0075	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0075	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0076	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0076	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0077	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0077	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0078	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0078	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0079	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0079	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0080	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0080	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0081	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0081	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0082	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0082	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0083	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0083	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0084	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0084	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0085	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0085	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0086	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0086	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0087	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0087	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0088	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0088	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0089	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0089	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0090	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0090	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0091	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0091	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0092	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0092	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0093	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0093	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0094	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0094	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF049:0095	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF049:0095	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	049	20	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0096	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0096	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0097	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0097	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0098	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0098	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0099	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0099	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0100	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0100	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0101	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0101	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0102	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0102	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0103	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0103	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0104	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0104	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0105	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0105	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0106	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0106	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0107	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0107	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0108	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0108	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF050:0109	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF050:0109	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	050	21	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0110	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0110	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0111	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0111	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0112	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0112	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0113	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0113	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0114	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0114	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0115	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0115	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0116	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0116	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0117	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0117	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0118	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0118	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF051:0119	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF051:0119	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	051	22	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF052:0120	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF052:0120	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	052	23	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF052:0121	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF052:0121	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	052	23	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W07:PDF052:0123	W07	source/english/tex/works/GAL1897_W07_NUMBER_THEORY.tex	% ENSEG:W07:PDF052:0123	source/french_diplomatic/tex/works/GAL1897_W07_NUMBER_THEORY.tex	052	23	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0001	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0001	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0002	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0002	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0003	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0003	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0004	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0004	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0005	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0005	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0006	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0006	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
ENSEG:W08:PDF054:0007	W08	source/english/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	% ENSEG:W08:PDF054:0007	source/french_diplomatic/tex/works/GAL1897_W08_CHEVALIER_LETTER.tex	054	25 (suppressed)	translated_aligned	Modern-English segment aligned to the frozen French diplomatic source page; source topology retained.
